user_id,signup_ts,acquisition_channel,plan_tier,sessions_last_30d,net_revenue_usd,open_ticket_count,churn_signal,customer_health_score
1098,2026-01-13 01:00:03,partner,free,20,0.0,0,0,95
2605,2026-01-13 01:36:13,referral,free,14,0.0,0,0,83
1073,2026-01-13 04:26:46,social,free,15,0.0,0,0,85
247,2026-01-13 07:12:54,paid_search,free,15,0.0,0,1,60
2421,2026-01-13 08:25:54,partner,pro,18,48.88,0,1,68
42,2026-01-13 08:56:33,organic,free,10,0.0,0,0,75
2604,2026-01-13 09:11:20,social,free,11,0.0,0,0,77
1674,2026-01-13 09:54:21,organic,pro,18,43.21,1,1,61
234,2026-01-13 10:11:10,referral,pro,18,42.83,0,0,93
1301,2026-01-13 13:26:03,organic,free,16,0.0,1,0,80
2364,2026-01-13 13:40:34,partner,pro,16,40.47,0,1,64
51,2026-01-13 14:09:37,referral,free,21,0.0,0,0,95
3345,2026-01-13 14:21:16,referral,free,19,0.0,0,0,93
1868,2026-01-13 14:29:35,paid_search,enterprise,22,227.64,0,0,100
3132,2026-01-13 15:04:39,referral,pro,12,54.55,0,1,56
3047,2026-01-13 16:01:21,paid_search,free,22,0.0,0,1,70
14,2026-01-13 17:43:56,organic,free,11,0.0,0,1,52
1204,2026-01-13 18:34:32,paid_search,pro,16,42.36,0,1,64
2782,2026-01-13 19:34:07,referral,free,23,0.0,0,1,70
742,2026-01-13 21:44:33,organic,pro,14,51.13,0,0,85
2175,2026-01-13 21:54:34,referral,free,18,0.0,1,0,84
1275,2026-01-13 22:12:06,organic,free,12,0.0,0,1,54
1134,2026-01-13 22:48:38,referral,free,12,0.0,0,1,54
2942,2026-01-13 23:08:37,partner,free,6,0.0,0,0,67
2280,2026-01-13 23:20:55,paid_search,free,17,0.0,0,1,64
1671,2026-01-13 23:24:09,paid_search,free,14,0.0,0,1,58
3111,2026-01-13 23:32:16,social,enterprise,22,177.06,0,1,78
3144,2026-01-14 00:25:53,referral,free,21,0.0,0,1,70
714,2026-01-14 01:44:57,organic,enterprise,16,195.21,0,1,71
2842,2026-01-14 02:36:45,partner,pro,24,44.69,0,0,97
207,2026-01-14 02:37:50,organic,pro,10,-58.94,0,1,47
2173,2026-01-14 03:53:29,social,free,14,0.0,0,0,83
1822,2026-01-14 04:17:03,paid_search,free,15,0.0,0,0,85
128,2026-01-14 04:50:48,referral,free,15,0.0,1,0,78
489,2026-01-14 05:16:25,referral,enterprise,25,223.16,1,1,74
3186,2026-01-14 06:26:29,paid_search,pro,15,46.51,0,1,62
2106,2026-01-14 07:25:12,partner,pro,9,48.23,0,0,75
423,2026-01-14 08:16:18,organic,free,20,0.0,0,0,95
657,2026-01-14 08:32:47,paid_search,free,20,0.0,0,0,95
3246,2026-01-14 12:23:42,organic,free,12,0.0,0,0,79
2936,2026-01-14 12:25:05,paid_search,free,6,0.0,0,1,42
89,2026-01-14 13:02:25,partner,pro,9,49.12,0,1,50
1148,2026-01-14 15:17:50,referral,pro,18,42.88,0,1,68
320,2026-01-14 15:21:17,social,free,14,0.0,0,1,58
1775,2026-01-14 16:07:59,paid_search,free,18,0.0,0,1,66
2120,2026-01-14 16:38:41,paid_search,free,17,0.0,1,0,82
3202,2026-01-14 17:32:38,organic,free,14,0.0,0,0,83
3431,2026-01-14 19:48:22,paid_search,pro,22,-51.66,0,0,92
911,2026-01-14 19:58:44,paid_search,pro,31,52.41,0,0,97
645,2026-01-14 20:05:08,social,pro,27,51.29,0,0,97
2994,2026-01-14 20:43:42,organic,free,18,0.0,0,1,66
3156,2026-01-14 20:49:12,social,pro,18,0.0,0,0,91
1061,2026-01-14 20:58:38,social,free,18,0.0,0,0,91
2921,2026-01-14 21:28:36,paid_search,pro,11,44.87,0,1,54
173,2026-01-14 23:43:15,paid_search,free,10,0.0,0,0,75
3225,2026-01-15 00:34:33,paid_search,free,18,0.0,0,0,91
370,2026-01-15 01:02:44,organic,pro,18,52.39,0,1,68
1058,2026-01-15 01:18:43,organic,free,13,0.0,0,0,81
864,2026-01-15 01:19:19,organic,free,16,0.0,0,0,87
1691,2026-01-15 01:38:05,organic,free,17,0.0,0,1,64
1870,2026-01-15 02:01:35,referral,free,21,0.0,0,0,95
1825,2026-01-15 02:57:05,paid_search,pro,20,50.42,0,1,72
1558,2026-01-15 03:42:34,referral,pro,16,55.65,1,0,82
2574,2026-01-15 03:43:19,organic,free,25,0.0,0,0,95
2446,2026-01-15 05:26:55,organic,free,13,0.0,1,1,49
1278,2026-01-15 05:57:56,referral,pro,11,48.06,0,1,54
2,2026-01-15 06:38:36,social,pro,22,50.13,1,0,90
3386,2026-01-15 07:37:36,organic,free,13,0.0,0,1,56
734,2026-01-15 07:41:44,partner,pro,21,47.89,0,1,72
2211,2026-01-15 07:44:14,organic,free,20,0.0,0,0,95
2319,2026-01-15 08:34:00,organic,free,18,0.0,0,1,66
2661,2026-01-15 09:23:05,organic,free,22,0.0,0,0,95
1339,2026-01-15 10:28:40,social,free,11,0.0,0,1,52
3222,2026-01-15 11:24:54,paid_search,enterprise,26,193.0,0,1,79
3223,2026-01-15 11:55:41,social,free,12,0.0,0,1,54
1611,2026-01-15 13:43:32,paid_search,free,14,0.0,0,0,83
836,2026-01-15 14:44:30,paid_search,free,9,0.0,0,0,73
1242,2026-01-15 16:23:53,paid_search,free,19,0.0,0,0,93
1914,2026-01-15 16:26:35,organic,free,13,0.0,1,1,49
402,2026-01-15 16:34:33,partner,free,11,0.0,0,1,52
1469,2026-01-15 16:53:57,paid_search,pro,22,42.11,0,1,72
815,2026-01-15 18:15:26,paid_search,free,15,0.0,0,1,60
3000,2026-01-15 18:23:25,organic,pro,18,46.93,0,0,93
2095,2026-01-15 18:43:33,paid_search,pro,17,55.56,0,1,66
2448,2026-01-15 18:45:42,organic,free,14,0.0,0,0,83
50,2026-01-15 19:23:40,referral,free,21,0.0,0,1,70
1731,2026-01-15 20:14:26,partner,free,15,0.0,0,1,60
210,2026-01-15 20:27:09,referral,free,9,0.0,0,0,73
602,2026-01-15 21:09:34,organic,free,20,0.0,0,0,95
3479,2026-01-15 21:56:50,organic,pro,14,35.45,0,0,84
598,2026-01-15 22:32:43,organic,pro,23,0.0,0,0,95
1441,2026-01-15 22:44:47,organic,free,9,0.0,1,0,66
1313,2026-01-15 22:55:42,social,free,25,0.0,0,1,70
2857,2026-01-15 23:40:30,organic,free,16,0.0,1,0,80
3428,2026-01-15 23:55:26,paid_search,free,17,0.0,0,0,89
766,2026-01-16 00:55:05,organic,pro,24,47.55,0,0,97
107,2026-01-16 01:05:57,paid_search,enterprise,22,180.89,0,1,79
2602,2026-01-16 01:28:53,referral,free,11,0.0,0,1,52
1498,2026-01-16 01:43:25,social,free,16,0.0,0,1,62
112,2026-01-16 02:08:58,social,pro,23,41.47,0,0,97
3349,2026-01-16 02:27:52,social,pro,21,41.77,0,1,72
806,2026-01-16 03:46:36,organic,free,10,0.0,1,1,43
25,2026-01-16 04:33:51,referral,free,11,0.0,0,1,52
2987,2026-01-16 05:06:37,organic,pro,19,53.55,0,1,70
1212,2026-01-16 05:49:29,organic,free,12,0.0,0,1,54
3073,2026-01-16 06:25:05,partner,pro,21,39.84,0,1,71
690,2026-01-16 07:36:26,social,free,19,0.0,0,1,68
278,2026-01-16 07:55:38,referral,free,20,0.0,0,0,95
3325,2026-01-16 08:25:01,organic,enterprise,23,210.08,0,0,100
1726,2026-01-16 08:34:30,social,free,18,0.0,0,0,91
1416,2026-01-16 11:03:48,organic,pro,22,42.09,1,0,90
160,2026-01-16 11:16:36,organic,free,10,0.0,0,1,50
918,2026-01-16 11:48:11,referral,pro,16,43.48,0,0,89
613,2026-01-16 11:58:01,social,free,16,0.0,0,0,87
476,2026-01-16 13:46:07,partner,enterprise,17,-211.62,0,1,53
955,2026-01-16 16:07:17,paid_search,free,21,0.0,0,1,70
725,2026-01-16 17:12:10,organic,enterprise,20,205.63,0,1,80
16,2026-01-16 17:30:54,social,pro,29,0.0,0,0,95
3322,2026-01-16 19:06:50,paid_search,free,22,0.0,0,1,70
2647,2026-01-16 19:12:04,partner,pro,16,0.0,0,0,87
249,2026-01-16 19:52:58,referral,pro,16,52.36,0,0,89
3381,2026-01-16 19:53:49,organic,free,21,0.0,0,0,95
106,2026-01-16 19:59:31,organic,pro,17,41.89,0,0,91
990,2026-01-16 21:27:17,organic,free,18,0.0,0,0,91
2283,2026-01-16 21:32:45,referral,free,9,0.0,1,1,41
3054,2026-01-16 21:52:41,partner,pro,14,44.31,0,1,60
1430,2026-01-16 21:54:31,social,pro,15,49.51,1,0,80
2008,2026-01-16 22:02:24,social,pro,22,41.54,0,1,72
3421,2026-01-16 22:29:36,referral,pro,19,64.69,0,1,71
213,2026-01-17 01:59:20,organic,free,19,0.0,0,0,93
1461,2026-01-17 05:17:50,partner,free,16,0.0,0,0,87
2724,2026-01-17 06:18:42,paid_search,free,14,0.0,0,0,83
2235,2026-01-17 06:58:31,organic,free,13,0.0,0,0,81
2808,2026-01-17 08:31:25,organic,pro,21,62.15,0,0,98
3129,2026-01-17 09:01:49,paid_search,pro,20,37.48,0,1,71
2670,2026-01-17 10:14:59,paid_search,pro,19,46.84,1,1,63
1414,2026-01-17 10:32:10,referral,free,14,0.0,0,1,58
559,2026-01-17 12:29:08,social,pro,14,53.59,0,1,60
639,2026-01-17 12:46:32,organic,free,20,0.0,0,1,70
2800,2026-01-17 13:01:34,organic,free,18,0.0,0,0,91
3153,2026-01-17 13:30:15,social,free,13,0.0,0,1,56
261,2026-01-17 14:52:54,paid_search,pro,23,49.79,1,1,65
1985,2026-01-17 15:19:11,social,free,18,0.0,0,1,66
1254,2026-01-17 15:27:16,organic,free,15,0.0,0,0,85
1617,2026-01-17 17:25:00,referral,free,11,0.0,0,1,52
1133,2026-01-17 17:38:42,paid_search,free,11,0.0,0,1,52
1979,2026-01-17 17:41:10,partner,pro,19,46.97,0,0,95
2701,2026-01-17 18:31:53,social,enterprise,26,220.41,0,0,100
2546,2026-01-17 18:42:16,paid_search,pro,23,40.27,0,0,97
135,2026-01-17 18:59:54,paid_search,free,13,0.0,0,1,56
692,2026-01-17 19:34:50,organic,pro,21,55.72,1,0,90
745,2026-01-17 19:53:31,referral,free,13,0.0,1,1,49
3395,2026-01-17 19:55:08,social,free,20,0.0,0,0,95
3482,2026-01-17 20:46:30,paid_search,free,17,0.0,0,1,64
71,2026-01-17 21:12:29,paid_search,free,12,0.0,0,1,54
2831,2026-01-17 21:31:15,partner,pro,27,45.54,0,0,97
1684,2026-01-17 22:12:44,organic,free,17,0.0,0,1,64
3295,2026-01-17 22:18:14,social,pro,19,55.99,0,1,70
2898,2026-01-17 23:13:56,paid_search,free,9,0.0,0,0,73
2256,2026-01-17 23:29:43,paid_search,pro,22,43.01,1,1,65
3392,2026-01-18 00:17:20,paid_search,pro,12,51.97,0,1,56
484,2026-01-18 00:28:59,partner,free,18,0.0,0,0,91
105,2026-01-18 00:33:23,social,free,12,0.0,0,1,54
2205,2026-01-18 02:28:52,referral,enterprise,19,181.14,0,0,100
2004,2026-01-18 03:32:33,paid_search,pro,19,0.0,1,1,61
1736,2026-01-18 04:10:14,referral,free,12,0.0,0,1,54
3384,2026-01-18 04:24:31,social,pro,15,47.41,0,1,62
2556,2026-01-18 05:24:15,referral,free,17,0.0,0,0,89
3480,2026-01-18 06:54:35,partner,free,13,0.0,0,1,56
1578,2026-01-18 07:23:05,paid_search,free,14,0.0,0,1,58
716,2026-01-18 07:28:29,social,free,21,0.0,0,1,70
1012,2026-01-18 09:16:36,organic,pro,17,43.64,0,0,91
2901,2026-01-18 11:19:50,partner,free,13,0.0,0,1,56
2566,2026-01-18 11:35:31,social,free,15,0.0,1,1,53
591,2026-01-18 11:39:21,organic,free,16,0.0,0,0,87
1284,2026-01-18 12:09:36,social,enterprise,15,180.79,1,1,62
686,2026-01-18 12:11:47,referral,free,14,0.0,0,0,83
860,2026-01-18 12:25:33,social,enterprise,21,208.26,0,1,80
2982,2026-01-18 12:47:13,paid_search,enterprise,19,219.2,0,1,78
2496,2026-01-18 12:53:09,social,free,19,0.0,0,0,93
2534,2026-01-18 13:31:05,social,pro,21,55.79,0,1,72
2295,2026-01-18 13:39:05,organic,pro,25,0.0,0,0,95
852,2026-01-18 13:55:03,paid_search,pro,20,53.87,1,1,65
1087,2026-01-18 14:20:45,organic,free,18,0.0,0,1,66
596,2026-01-18 15:29:04,social,free,13,0.0,0,0,81
2570,2026-01-18 15:34:46,social,free,13,0.0,0,1,56
1260,2026-01-18 15:34:55,paid_search,pro,16,45.64,0,1,64
3056,2026-01-18 16:00:39,paid_search,pro,23,-51.11,0,0,92
3036,2026-01-18 16:39:07,paid_search,pro,14,42.99,0,0,85
3299,2026-01-18 17:29:07,social,pro,23,57.79,1,1,65
1199,2026-01-18 17:36:23,social,free,16,0.0,0,1,62
551,2026-01-18 18:34:54,partner,free,18,0.0,0,1,66
428,2026-01-18 21:31:43,organic,pro,21,50.2,0,1,72
472,2026-01-18 22:12:33,paid_search,free,15,0.0,0,1,60
654,2026-01-18 22:17:54,partner,pro,21,41.37,0,1,72
92,2026-01-18 23:22:16,organic,free,16,0.0,0,0,87
103,2026-01-18 23:45:34,partner,pro,15,45.51,0,0,87
1749,2026-01-19 00:00:30,social,pro,14,50.8,0,0,85
2092,2026-01-19 00:04:04,referral,free,11,0.0,0,0,77
2544,2026-01-19 00:53:27,partner,free,18,0.0,0,0,91
2531,2026-01-19 03:28:47,paid_search,pro,22,47.75,0,0,97
1334,2026-01-19 07:03:10,partner,pro,17,41.11,0,1,66
291,2026-01-19 07:31:50,partner,free,12,0.0,0,0,79
2934,2026-01-19 08:40:10,social,pro,16,44.94,0,0,89
336,2026-01-19 09:24:51,paid_search,free,11,0.0,0,1,52
1001,2026-01-19 09:33:18,partner,pro,17,48.47,0,0,91
837,2026-01-19 09:41:50,organic,free,15,0.0,1,0,78
227,2026-01-19 10:35:34,social,pro,15,45.82,1,1,55
2747,2026-01-19 11:28:56,paid_search,enterprise,23,211.8,0,0,100
2160,2026-01-19 11:59:17,paid_search,pro,23,47.83,0,0,97
1219,2026-01-19 12:12:03,organic,free,17,0.0,0,1,64
3245,2026-01-19 14:16:45,organic,pro,16,43.13,0,1,64
2683,2026-01-19 17:13:23,paid_search,pro,12,47.2,0,0,81
3197,2026-01-19 20:10:33,partner,free,13,0.0,0,1,56
3009,2026-01-19 20:33:50,social,pro,19,52.6,0,0,95
2158,2026-01-19 23:02:07,referral,pro,22,53.68,0,1,72
1574,2026-01-19 23:32:56,referral,free,14,0.0,0,0,83
885,2026-01-20 00:02:09,paid_search,free,11,0.0,0,0,77
166,2026-01-20 02:01:43,referral,free,13,0.0,0,1,56
3400,2026-01-20 02:32:27,referral,free,14,0.0,0,0,83
3207,2026-01-20 03:20:05,organic,free,23,0.0,0,1,70
1426,2026-01-20 03:48:31,social,free,21,0.0,0,0,95
3077,2026-01-20 05:03:37,paid_search,free,11,0.0,1,0,70
2195,2026-01-20 07:53:28,social,enterprise,29,213.39,0,1,80
1843,2026-01-20 09:09:10,organic,free,14,0.0,1,1,51
1535,2026-01-20 09:20:11,referral,free,10,0.0,0,1,50
514,2026-01-20 09:22:04,referral,free,21,0.0,0,1,70
1965,2026-01-20 10:20:58,social,free,14,0.0,0,1,58
741,2026-01-20 10:56:20,paid_search,enterprise,24,207.87,0,0,100
3454,2026-01-20 14:12:39,organic,free,15,0.0,0,0,85
2872,2026-01-20 14:14:19,referral,free,12,0.0,0,1,54
1964,2026-01-20 14:22:35,social,pro,19,53.94,0,1,70
2337,2026-01-20 16:56:44,referral,pro,23,60.26,1,0,91
867,2026-01-20 18:40:23,social,free,16,0.0,0,1,62
2515,2026-01-20 18:41:58,paid_search,free,18,0.0,1,1,59
849,2026-01-20 19:11:41,social,free,13,0.0,0,0,81
3363,2026-01-20 20:42:25,social,free,26,0.0,0,0,95
3081,2026-01-20 20:51:15,paid_search,free,15,0.0,0,1,60
2287,2026-01-20 22:47:40,social,free,16,0.0,0,0,87
1231,2026-01-20 23:29:01,organic,free,16,0.0,0,0,87
149,2026-01-21 00:04:20,organic,free,19,0.0,0,0,93
1025,2026-01-21 00:40:57,paid_search,free,13,0.0,0,0,81
2944,2026-01-21 01:28:28,paid_search,free,11,0.0,0,0,77
3168,2026-01-21 01:34:21,social,enterprise,24,221.19,0,1,81
2983,2026-01-21 01:37:30,organic,free,10,0.0,0,1,50
1264,2026-01-21 02:41:21,organic,enterprise,19,205.08,0,0,100
28,2026-01-21 03:12:12,paid_search,pro,20,50.29,0,1,72
2371,2026-01-21 04:11:59,partner,free,20,0.0,0,1,70
2333,2026-01-21 04:14:55,paid_search,pro,24,59.52,0,0,97
2325,2026-01-21 04:15:24,paid_search,free,12,0.0,0,1,54
1587,2026-01-21 04:41:04,social,pro,12,49.46,1,0,74
524,2026-01-21 08:40:58,social,pro,17,55.84,1,1,59
794,2026-01-21 10:48:02,referral,pro,17,44.46,0,0,91
1923,2026-01-21 10:58:12,paid_search,pro,20,49.76,1,0,90
1603,2026-01-21 12:23:12,paid_search,pro,13,45.78,0,1,58
433,2026-01-21 12:23:49,organic,enterprise,29,255.86,0,1,82
605,2026-01-21 12:41:16,partner,free,7,0.0,0,1,44
302,2026-01-21 13:22:14,paid_search,pro,18,0.0,0,0,91
2423,2026-01-21 14:17:27,paid_search,enterprise,24,209.04,0,0,100
2609,2026-01-21 14:48:17,partner,free,10,0.0,0,1,50
1040,2026-01-21 15:54:34,social,free,13,0.0,0,0,81
2080,2026-01-21 16:04:59,paid_search,pro,18,51.72,0,1,68
1986,2026-01-21 16:21:37,organic,free,17,0.0,0,1,64
38,2026-01-21 17:13:39,social,free,20,0.0,0,0,95
553,2026-01-21 18:55:02,paid_search,free,20,0.0,0,0,95
2405,2026-01-21 19:51:54,organic,free,17,0.0,0,0,89
1970,2026-01-21 20:26:08,referral,free,19,0.0,0,0,93
3066,2026-01-21 21:56:47,organic,pro,19,54.27,0,1,70
482,2026-01-21 22:24:15,organic,pro,17,-48.81,0,1,61
3439,2026-01-21 22:53:05,referral,free,7,0.0,0,1,44
334,2026-01-21 23:26:40,referral,free,16,0.0,0,1,62
2821,2026-01-22 00:06:18,social,enterprise,19,188.85,0,1,77
2454,2026-01-22 00:09:26,partner,free,16,0.0,0,1,62
545,2026-01-22 02:54:46,organic,free,16,0.0,0,0,87
388,2026-01-22 03:15:16,partner,free,15,0.0,0,1,60
2285,2026-01-22 06:09:20,paid_search,pro,15,48.13,1,0,80
3380,2026-01-22 06:11:08,paid_search,free,18,0.0,0,0,91
90,2026-01-22 06:33:29,organic,free,14,0.0,0,1,58
3126,2026-01-22 06:55:32,organic,pro,14,51.16,0,1,60
2245,2026-01-22 07:20:03,organic,pro,19,57.12,0,1,70
84,2026-01-22 07:45:47,organic,free,16,0.0,0,0,87
101,2026-01-22 07:55:54,social,free,13,0.0,0,0,81
582,2026-01-22 10:00:38,social,free,15,0.0,0,0,85
611,2026-01-22 10:42:06,organic,free,16,0.0,0,0,87
3189,2026-01-22 11:55:05,organic,pro,14,46.41,0,1,60
1933,2026-01-22 12:26:05,paid_search,pro,17,47.06,0,0,91
2789,2026-01-22 13:36:29,paid_search,pro,13,45.32,0,1,58
3229,2026-01-22 14:48:44,social,pro,18,54.79,0,1,68
2862,2026-01-22 14:54:48,referral,free,16,0.0,0,0,87
1865,2026-01-22 15:02:38,referral,free,15,0.0,0,0,85
1097,2026-01-22 15:45:53,organic,free,15,0.0,0,0,85
3050,2026-01-22 18:02:07,paid_search,pro,18,47.12,0,1,68
1650,2026-01-22 18:02:09,organic,pro,14,46.53,0,1,60
1080,2026-01-22 18:12:22,organic,pro,20,48.09,0,0,97
3147,2026-01-22 19:05:44,paid_search,free,10,0.0,0,0,75
816,2026-01-22 19:54:43,organic,free,18,0.0,1,0,84
589,2026-01-22 20:35:14,organic,free,13,0.0,0,0,81
1016,2026-01-22 21:18:40,paid_search,free,17,0.0,0,1,64
2783,2026-01-22 21:34:48,paid_search,pro,9,39.27,0,0,74
2703,2026-01-22 22:16:28,referral,free,19,0.0,0,1,68
868,2026-01-22 23:01:58,social,pro,18,45.76,0,0,93
1659,2026-01-23 02:03:30,organic,free,19,0.0,0,1,68
1086,2026-01-23 02:10:14,referral,free,13,0.0,0,1,56
2207,2026-01-23 02:28:14,social,free,12,0.0,0,1,54
1969,2026-01-23 02:34:43,paid_search,free,21,0.0,0,0,95
1961,2026-01-23 03:56:28,partner,free,18,0.0,1,1,59
19,2026-01-23 04:07:29,social,free,9,0.0,0,0,73
2450,2026-01-23 04:22:31,organic,pro,23,49.87,0,0,97
963,2026-01-23 05:10:51,organic,pro,21,46.25,0,0,97
2456,2026-01-23 06:12:40,organic,free,13,0.0,0,1,56
1125,2026-01-23 06:31:07,organic,free,18,0.0,0,1,66
459,2026-01-23 07:08:07,organic,pro,16,52.15,0,1,64
513,2026-01-23 07:18:58,organic,pro,18,41.79,0,0,93
3230,2026-01-23 07:54:18,social,free,15,0.0,0,1,60
1500,2026-01-23 08:19:00,social,pro,18,44.12,1,0,86
3458,2026-01-23 08:23:01,organic,free,20,0.0,0,0,95
93,2026-01-23 09:43:21,social,pro,18,48.83,0,1,68
1024,2026-01-23 10:35:25,partner,pro,25,44.11,0,1,72
2825,2026-01-23 11:03:19,organic,free,14,0.0,0,0,83
1093,2026-01-23 13:20:17,organic,pro,17,46.82,0,1,66
2167,2026-01-23 14:25:11,referral,pro,14,39.54,0,1,59
590,2026-01-23 15:08:45,organic,free,18,0.0,0,1,66
1126,2026-01-23 15:11:04,organic,pro,16,-46.1,1,0,77
2438,2026-01-23 17:11:48,organic,free,14,0.0,0,0,83
1144,2026-01-23 17:44:56,social,free,16,0.0,0,1,62
723,2026-01-23 19:22:38,paid_search,free,10,0.0,0,0,75
1599,2026-01-23 19:56:14,paid_search,pro,18,56.85,0,1,68
361,2026-01-23 21:06:03,referral,free,11,0.0,0,1,52
1844,2026-01-23 21:32:42,organic,pro,32,45.47,0,1,72
2035,2026-01-23 22:09:06,social,pro,24,48.8,0,1,72
865,2026-01-23 22:29:54,paid_search,free,18,0.0,0,0,91
775,2026-01-23 23:06:00,organic,pro,24,44.32,0,1,72
1884,2026-01-23 23:30:29,referral,pro,19,65.59,0,1,71
3315,2026-01-24 00:03:45,paid_search,free,16,0.0,0,1,62
477,2026-01-24 00:57:03,organic,pro,15,47.31,0,1,62
2620,2026-01-24 01:32:28,paid_search,free,13,0.0,0,1,56
2148,2026-01-24 01:54:26,organic,free,15,0.0,0,0,85
1657,2026-01-24 02:08:16,organic,pro,18,59.27,0,1,68
3155,2026-01-24 03:25:12,referral,pro,25,48.51,0,1,72
1863,2026-01-24 03:37:23,social,free,7,0.0,0,1,44
1163,2026-01-24 03:49:18,referral,free,15,0.0,0,1,60
3333,2026-01-24 04:59:11,organic,pro,24,53.23,1,0,90
650,2026-01-24 05:30:15,referral,pro,17,57.68,0,1,66
2918,2026-01-24 07:53:12,social,free,13,0.0,0,0,81
856,2026-01-24 07:56:50,referral,free,13,0.0,0,1,56
1548,2026-01-24 08:01:25,paid_search,pro,19,52.68,1,1,63
297,2026-01-24 09:00:37,referral,free,14,0.0,0,1,58
1007,2026-01-24 10:18:03,referral,free,16,0.0,0,1,62
1158,2026-01-24 10:26:23,social,free,14,0.0,0,0,83
780,2026-01-24 11:11:13,referral,free,15,0.0,0,0,85
2318,2026-01-24 11:42:18,social,free,15,0.0,0,0,85
2654,2026-01-24 12:13:03,paid_search,pro,16,52.74,0,0,89
3331,2026-01-24 12:31:18,referral,pro,30,53.95,1,0,90
882,2026-01-24 12:54:27,social,free,9,0.0,0,1,48
560,2026-01-24 12:54:32,social,free,21,0.0,0,1,70
1896,2026-01-24 13:29:37,paid_search,free,19,0.0,0,0,93
2672,2026-01-24 13:59:46,referral,pro,13,50.22,0,0,83
1856,2026-01-24 15:13:02,organic,free,18,0.0,0,1,66
1465,2026-01-24 15:22:09,partner,free,13,0.0,0,1,56
1150,2026-01-24 15:27:16,paid_search,free,19,0.0,0,1,68
2639,2026-01-24 15:49:42,referral,free,7,0.0,0,0,69
2511,2026-01-24 16:30:39,social,pro,22,43.94,0,1,72
1310,2026-01-24 17:39:34,referral,pro,16,43.53,0,0,89
1314,2026-01-24 19:16:57,paid_search,pro,17,-49.13,0,1,61
1552,2026-01-24 19:21:14,organic,pro,18,41.65,0,0,93
146,2026-01-24 19:27:03,referral,free,16,0.0,1,1,55
2376,2026-01-24 20:19:18,paid_search,free,15,0.0,0,0,85
2149,2026-01-24 21:07:30,organic,free,20,0.0,0,1,70
1127,2026-01-24 21:31:10,paid_search,pro,18,0.0,0,1,66
643,2026-01-24 21:43:08,organic,free,13,0.0,0,0,81
835,2026-01-24 22:10:05,paid_search,pro,7,41.81,0,0,71
1401,2026-01-24 22:56:16,referral,pro,13,51.13,0,0,83
125,2026-01-25 00:16:49,partner,free,14,0.0,0,1,58
1560,2026-01-25 01:27:56,social,free,17,0.0,0,1,64
2671,2026-01-25 01:53:57,organic,free,24,0.0,0,0,95
151,2026-01-25 01:58:55,organic,pro,19,-51.26,0,1,65
1347,2026-01-25 01:59:24,paid_search,enterprise,21,178.91,0,1,78
2993,2026-01-25 03:35:22,paid_search,free,13,0.0,0,1,56
1042,2026-01-25 04:30:29,partner,free,20,0.0,0,1,70
2152,2026-01-25 04:41:47,partner,free,17,0.0,0,1,64
232,2026-01-25 04:41:56,social,pro,24,54.45,0,1,72
610,2026-01-25 07:27:27,social,free,14,0.0,0,0,83
3378,2026-01-25 07:48:57,social,free,13,0.0,0,1,56
1292,2026-01-25 09:03:03,partner,pro,24,46.88,0,0,97
3338,2026-01-25 09:26:39,social,free,16,0.0,0,1,62
37,2026-01-25 09:31:44,referral,pro,13,52.8,0,0,83
6,2026-01-25 10:24:43,organic,free,13,0.0,0,0,81
1706,2026-01-25 11:31:14,social,free,15,0.0,0,1,60
1247,2026-01-25 13:57:21,organic,free,23,0.0,0,1,70
2481,2026-01-25 15:15:42,organic,enterprise,15,182.38,0,1,69
2868,2026-01-25 15:28:40,paid_search,free,12,0.0,0,1,54
3106,2026-01-25 15:45:58,paid_search,free,12,0.0,0,0,79
2197,2026-01-25 16:05:28,organic,pro,22,48.75,0,0,97
2097,2026-01-25 16:15:55,partner,free,18,0.0,0,1,66
668,2026-01-25 16:31:15,organic,free,25,0.0,0,1,70
2331,2026-01-25 16:45:24,organic,pro,16,47.35,0,1,64
1419,2026-01-25 17:14:06,referral,free,11,0.0,0,1,52
1735,2026-01-25 17:54:16,partner,pro,17,60.2,0,1,67
3263,2026-01-25 19:40:31,partner,free,13,0.0,0,0,81
1589,2026-01-25 19:51:45,referral,pro,19,0.0,0,0,93
2846,2026-01-25 21:47:30,paid_search,free,20,0.0,0,0,95
1486,2026-01-25 22:24:42,social,pro,19,49.41,1,0,88
2902,2026-01-25 23:08:12,organic,free,11,0.0,0,0,77
2600,2026-01-25 23:50:05,organic,free,17,0.0,1,0,82
1509,2026-01-25 23:52:32,organic,pro,20,43.14,0,1,72
829,2026-01-26 00:22:03,social,free,16,0.0,0,0,87
1521,2026-01-26 01:52:45,referral,pro,18,53.34,0,1,68
2905,2026-01-26 02:21:50,social,pro,20,52.55,0,1,72
427,2026-01-26 02:52:31,social,free,9,0.0,0,1,48
3455,2026-01-26 05:08:19,organic,pro,16,0.0,0,0,87
1280,2026-01-26 06:09:53,partner,pro,19,45.22,0,0,95
1734,2026-01-26 06:29:56,referral,free,15,0.0,0,0,85
2557,2026-01-26 08:08:47,paid_search,pro,17,51.86,0,1,66
1325,2026-01-26 08:42:49,social,pro,22,53.93,0,1,72
3469,2026-01-26 09:29:00,organic,pro,16,47.2,0,1,64
